tagId,timestamp,dateTime,loc(x),loc(y),loc(z),yaw,roll,pitch,acc(x),acc(y),acc(z),gyro,magnetic,label
26651,1650215016.97,"19:03:36,970000",3159,4966,973,0.015,0.063,-0.003,56,2,954,"{'x': 0, 'y': -0.0625, 'z': 0.0625}","{'x': 0.75, 'y': 7.875, 'z': -16.75}",2
26660,1650215017.053,"19:03:37,053000",1978,3739,1342,6.135,0.02,-0.051,-22,89,990,"{'x': 13, 'y': 5.8125, 'z': 45.5625}","{'x': 3.25, 'y': 15.75, 'z': -43.5625}",2
26651,1650215017.14,"19:03:37,140000",3162,4965,955,0.015,0.063,-0.003,56,2,955,"{'x': 0.1875, 'y': -0.125, 'z': 0}","{'x': 1.1875, 'y': 7.1875, 'z': -16.25}",2
26660,1650215017.212,"19:03:37,212000",2096,3714,1345,6.025,0.015,-0.036,-117,40,784,"{'x': 22.375, 'y': 7.5625, 'z': 37}","{'x': 5.5, 'y': 17, 'z': -43.5625}",2
26651,1650215017.293,"19:03:37,293000",3160,4965,958,0.015,0.063,-0.003,57,1,954,"{'x': 0.125, 'y': 0.0625, 'z': 0.0625}","{'x': 0.375, 'y': 7.5625, 'z': -16.25}",2
26660,1650215017.375,"19:03:37,375000",2224,3700,1360,5.866,0.034,-0.009,0,83,890,"{'x': 9.3125, 'y': 4.75, 'z': 61.8125}","{'x': 6.25, 'y': 17, 'z': -43.0625}",2
26651,1650215017.46,"19:03:37,460000",3152,4960,932,0.015,0.063,-0.003,56,0,954,"{'x': 0.0625, 'y': 0.1875, 'z': 0}","{'x': 0.375, 'y': 7.1875, 'z': -16.75}",2
26660,1650215017.52,"19:03:37,520000",2340,3695,1393,5.752,0.034,-0.036,10,103,967,"{'x': -2.5625, 'y': 5.75, 'z': 46.875}","{'x': 9.1875, 'y': 14.6875, 'z': -43.5625}",2
26651,1650215017.609,"19:03:37,609000",3149,4960,913,0.015,0.063,-0.003,57,1,957,"{'x': 0.125, 'y': -0.125, 'z': 0}","{'x': 1.5625, 'y': 7.875, 'z': -18.375}",2
26660,1650215017.675,"19:03:37,675000",2477,3708,1393,5.652,0.026,-0.053,17,119,958,"{'x': 1.125, 'y': 3.6875, 'z': 33.1875}","{'x': 10.6875, 'y': 12.5, 'z': -43.1875}",2
26651,1650215017.756,"19:03:37,756000",3151,4962,874,0.015,0.063,-0.003,56,0,951,"{'x': 0.1875, 'y': -0.125, 'z': 0}","{'x': 1.1875, 'y': 7.5625, 'z': -17.0625}",2
26660,1650215017.832,"19:03:37,832000",2590,3726,1415,5.587,0.026,-0.046,46,52,893,"{'x': 19.6875, 'y': -0.1875, 'z': 27.25}","{'x': 10.6875, 'y': 12.0625, 'z': -42.75}",2
26651,1650215017.908,"19:03:37,908000",3153,4959,880,0.015,0.063,-0.003,57,0,955,"{'x': 0, 'y': -0.0625, 'z': 0}","{'x': 0.75, 'y': 8.25, 'z': -16.75}",2
26651,1650215018.079,"19:03:38,079000",3154,4961,868,0.015,0.063,-0.003,58,0,958,"{'x': 0.125, 'y': -0.1875, 'z': 0.125}","{'x': 0.75, 'y': 7.1875, 'z': -17.0625}",2
26660,1650215018.151,"19:03:38,151000",2696,3758,1436,5.429,0.012,-0.05,-34,79,988,"{'x': 19.5, 'y': -8.9375, 'z': 39.375}","{'x': 14.75, 'y': 8.75, 'z': -42}",2
26651,1650215018.225,"19:03:38,225000",3145,4965,832,0.015,0.063,-0.003,56,2,951,"{'x': 0.0625, 'y': -0.0625, 'z': 0}","{'x': 1.1875, 'y': 7.875, 'z': -17.5625}",2
26660,1650215018.305,"19:03:38,305000",2827,3807,1442,5.318,0.003,-0.056,-60,-90,1087,"{'x': -42.25, 'y': 6.3125, 'z': 40.125}","{'x': 15.5625, 'y': 6.1875, 'z': -43.25}",2
26651,1650215018.386,"19:03:38,386000",3143,4965,865,0.015,0.063,-0.003,58,3,953,"{'x': 0.3125, 'y': 0.125, 'z': -0.0625}","{'x': 0.375, 'y': 7.875, 'z': -17.1875}",2
26660,1650215018.457,"19:03:38,457000",2967,3876,1420,5.184,-0.001,-0.032,-111,71,973,"{'x': -36.4375, 'y': -4.3125, 'z': 57.5625}","{'x': 17.5, 'y': 6.1875, 'z': -42.875}",2
26651,1650215018.54,"19:03:38,540000",3142,4968,849,0.015,0.063,-0.003,56,1,954,"{'x': 0.125, 'y': 0.0625, 'z': -0.125}","{'x': 0.75, 'y': 7.5625, 'z': -15.875}",2
26660,1650215018.616,"19:03:38,616000",2967,3876,1420,5.065,-0.011,-0.023,3,114,827,"{'x': 14.4375, 'y': 8.125, 'z': 41.25}","{'x': 17.5, 'y': 6.5625, 'z': -42.875}",2
26651,1650215018.681,"19:03:38,681000",3140,4967,847,0.015,0.063,-0.003,57,0,953,"{'x': 0.0625, 'y': 0.125, 'z': 0}","{'x': 1.1875, 'y': 7.5625, 'z': -16.25}",2
26660,1650215018.767,"19:03:38,767000",3065,3954,1378,4.984,-0.009,-0.034,-2,88,966,"{'x': 14.125, 'y': -3.375, 'z': 23.5}","{'x': 18.5625, 'y': 2.75, 'z': -43.25}",2
26651,1650215018.847,"19:03:38,847000",3140,4965,829,0.015,0.063,-0.003,57,6,952,"{'x': 0, 'y': 0.0625, 'z': 0.0625}","{'x': 0.75, 'y': 7.875, 'z': -15.875}",2
26660,1650215018.936,"19:03:38,936000",3160,4040,1388,4.929,0.004,-0.046,-46,-100,1220,"{'x': -21.0625, 'y': 1.25, 'z': 18.4375}","{'x': 18.5625, 'y': -0.0625, 'z': -44.0625}",2
26651,1650215019.02,"19:03:39,020000",3140,4963,838,0.015,0.063,-0.003,56,1,955,"{'x': -0.3125, 'y': 0.0625, 'z': 0}","{'x': 0, 'y': 7.875, 'z': -17.5625}",2
26660,1650215019.09,"19:03:39,090000",3238,4137,1362,4.908,-0.003,-0.055,-6,4,951,"{'x': 1.8125, 'y': -1.5625, 'z': 10.0625}","{'x': 18.875, 'y': -0.875, 'z': -42.5}",2
26651,1650215019.179,"19:03:39,179000",3141,4964,851,0.015,0.063,-0.003,58,2,951,"{'x': -0.0625, 'y': 0.125, 'z': 0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -16.25}",2
26660,1650215019.254,"19:03:39,254000",3312,4233,1334,4.88,-0.005,-0.062,-8,107,969,"{'x': -10.0625, 'y': 10, 'z': 13}","{'x': 18.5625, 'y': -1.25, 'z': -43.25}",2
26651,1650215019.325,"19:03:39,325000",3141,4964,848,0.015,0.063,-0.003,59,1,956,"{'x': 0.1875, 'y': 0, 'z': 0}","{'x': 1.1875, 'y': 7.875, 'z': -18}",2
26660,1650215019.4,"19:03:39,400000",3390,4351,1296,4.833,-0.016,-0.063,-42,40,1140,"{'x': 12.0625, 'y': 10.4375, 'z': 27.5}","{'x': 18.875, 'y': -0.0625, 'z': -42.5}",2
26651,1650215019.478,"19:03:39,478000",3141,4963,851,0.015,0.063,-0.003,60,5,951,"{'x': -0.0625, 'y': 0.1875, 'z': 0.0625}","{'x': 0.75, 'y': 7.875, 'z': -17.5625}",2
26660,1650215019.54,"19:03:39,540000",3390,4351,1296,4.751,-0.024,-0.046,-81,-133,1176,"{'x': 36, 'y': 7.3125, 'z': 32.9375}","{'x': 19.25, 'y': -2.75, 'z': -42.5}",2
26651,1650215019.621,"19:03:39,621000",3149,4968,873,0.015,0.063,-0.003,56,0,954,"{'x': -0.1875, 'y': 0.125, 'z': 0.0625}","{'x': 1.1875, 'y': 7.5625, 'z': -17.1875}",2
26660,1650215019.684,"19:03:39,684000",3442,4480,1305,4.645,-0.012,-0.05,-161,-42,1153,"{'x': -7.0625, 'y': -3.0625, 'z': 42.3125}","{'x': 19.25, 'y': -6.0625, 'z': -44.0625}",2
26651,1650215019.778,"19:03:39,778000",3152,4969,883,0.015,0.063,-0.003,57,1,953,"{'x': 0.25, 'y': 0.1875, 'z': 0.0625}","{'x': 1.5625, 'y': 7.875, 'z': -16.25}",2
26660,1650215019.85,"19:03:39,850000",3489,4611,1309,4.568,0,-0.076,-28,152,864,"{'x': -1.375, 'y': 2.6875, 'z': 21.125}","{'x': 18.875, 'y': -7.25, 'z': -43.6875}",2
26651,1650215019.936,"19:03:39,936000",3151,4967,873,0.015,0.063,-0.003,56,1,956,"{'x': 0.0625, 'y': 0.125, 'z': 0}","{'x': 0.375, 'y': 7.1875, 'z': -16.75}",2
26660,1650215019.996,"19:03:39,996000",3504,4740,1293,4.528,-0.003,-0.076,-36,120,1085,"{'x': 5.3125, 'y': -1, 'z': 3.3125}","{'x': 17.875, 'y': -8.75, 'z': -42.5}",2
26651,1650215020.071,"19:03:40,071000",3151,4967,869,0.015,0.063,-0.003,58,1,951,"{'x': -0.125, 'y': 0.1875, 'z': -0.0625}","{'x': 0.75, 'y': 7.1875, 'z': -16.75}",2
26660,1650215020.154,"19:03:40,154000",3522,4876,1285,4.529,0.001,-0.073,21,114,792,"{'x': 18.375, 'y': 0.8125, 'z': 4.4375}","{'x': 18.25, 'y': -7.5625, 'z': -43.375}",2
26651,1650215020.227,"19:03:40,227000",3155,4965,880,0.015,0.063,-0.003,57,3,950,"{'x': 0.0625, 'y': -0.0625, 'z': -0.1875}","{'x': 0.75, 'y': 7.5625, 'z': -16.25}",2
26660,1650215020.297,"19:03:40,297000",3528,5011,1260,4.502,-0.011,-0.058,-36,105,887,"{'x': 10.3125, 'y': 6.5625, 'z': 14.6875}","{'x': 18.25, 'y': -8, 'z': -41.6875}",2
26651,1650215020.39,"19:03:40,390000",3165,4964,893,0.015,0.063,-0.003,58,0,953,"{'x': -0.1875, 'y': 0.1875, 'z': 0}","{'x': 0, 'y': 7.1875, 'z': -16.75}",2
26660,1650215020.465,"19:03:40,465000",3530,5148,1238,4.47,-0.02,-0.061,-38,120,990,"{'x': 3.3125, 'y': 3.625, 'z': 18.1875}","{'x': 19.375, 'y': -7.5625, 'z': -43.375}",2
26651,1650215020.542,"19:03:40,542000",3174,4965,863,0.015,0.063,-0.003,56,2,956,"{'x': -0.125, 'y': 0.0625, 'z': -0.25}","{'x': 1.1875, 'y': 8.6875, 'z': -15.875}",2
26660,1650215020.623,"19:03:40,623000",3523,5280,1237,4.397,-0.017,-0.067,-117,0,1015,"{'x': -19.6875, 'y': -6, 'z': 36.625}","{'x': 18.6875, 'y': -10.1875, 'z': -42.5}",2
26651,1650215020.694,"19:03:40,694000",3171,4963,878,0.015,0.063,-0.003,55,2,955,"{'x': 0, 'y': -0.1875, 'z': 0.125}","{'x': 0.375, 'y': 7.1875, 'z': -15.875}",2
26660,1650215020.768,"19:03:40,768000",3501,5414,1199,4.292,-0.015,-0.048,-142,107,836,"{'x': -18.5625, 'y': 5.875, 'z': 48.3125}","{'x': 17.1875, 'y': -10.5625, 'z': -42.875}",2
26651,1650215020.848,"19:03:40,848000",3175,4963,898,0.015,0.063,-0.003,56,1,957,"{'x': 0.125, 'y': -0.25, 'z': 0}","{'x': 0.75, 'y': 7.875, 'z': -17.1875}",2
26660,1650215020.924,"19:03:40,924000",3453,5538,1189,4.181,0,-0.039,-19,143,767,"{'x': 12.625, 'y': -3.1875, 'z': 31.625}","{'x': 15.6875, 'y': -12.0625, 'z': -42.875}",2
26651,1650215020.994,"19:03:40,994000",3178,4965,892,0.015,0.063,-0.003,55,3,955,"{'x': -0.0625, 'y': 0, 'z': 0.1875}","{'x': 1.5625, 'y': 7.5625, 'z': -16.75}",2
26660,1650215021.068,"19:03:41,068000",3417,5664,1176,4.129,0.008,-0.048,-1,127,915,"{'x': 11.8125, 'y': -3.0625, 'z': 17.8125}","{'x': 15.25, 'y': -14.25, 'z': -42.5}",2
26651,1650215021.152,"19:03:41,152000",3175,4965,888,0.015,0.063,-0.003,55,2,956,"{'x': 0.1875, 'y': 0, 'z': 0.0625}","{'x': 1.1875, 'y': 7.875, 'z': -17.5625}",2
26660,1650215021.226,"19:03:41,226000",3394,5800,1174,4.091,0.005,-0.046,-55,0,1078,"{'x': -39.4375, 'y': 11, 'z': 11}","{'x': 14.1875, 'y': -15.375, 'z': -42.875}",2
26651,1650215021.306,"19:03:41,306000",3176,4965,867,0.015,0.063,-0.003,57,2,954,"{'x': -0.0625, 'y': 0.25, 'z': 0}","{'x': 1.5625, 'y': 7.1875, 'z': -17.5625}",2
26660,1650215021.384,"19:03:41,384000",3358,5917,1200,4.044,-0.005,-0.029,-42,-15,934,"{'x': -7.375, 'y': -5.5625, 'z': 23.375}","{'x': 14.5625, 'y': -13.5, 'z': -42.0625}",2
26651,1650215021.462,"19:03:41,462000",3173,4965,866,0.015,0.063,-0.003,58,1,956,"{'x': 0, 'y': 0.0625, 'z': -0.1875}","{'x': 1.1875, 'y': 7.1875, 'z': -18}",2
26660,1650215021.527,"19:03:41,527000",3308,6041,1226,3.976,-0.001,-0.036,-44,117,886,"{'x': -3.75, 'y': -5.375, 'z': 23.125}","{'x': 14.1875, 'y': -16.1875, 'z': -42.5}",2
26651,1650215021.616,"19:03:41,616000",3168,4966,847,0.015,0.063,-0.003,56,1,955,"{'x': -0.125, 'y': 0.125, 'z': -0.0625}","{'x': 1.1875, 'y': 7.875, 'z': -16.25}",2
26660,1650215021.703,"19:03:41,703000",3246,6150,1262,3.874,-0.004,-0.034,-74,0,1155,"{'x': 4.875, 'y': 9, 'z': 45.5}","{'x': 11.875, 'y': -16.1875, 'z': -42.5}",2
26651,1650215021.783,"19:03:41,783000",3170,4964,843,0.015,0.063,-0.003,56,0,951,"{'x': -0.0625, 'y': -0.0625, 'z': 0.0625}","{'x': 1.1875, 'y': 8.25, 'z': -16.75}",2
26660,1650215021.866,"19:03:41,866000",3187,6251,1259,3.722,-0.009,-0.043,-135,65,712,"{'x': 23.8125, 'y': 6.5625, 'z': 63.875}","{'x': 9.6875, 'y': -17.25, 'z': -43.375}",2
26651,1650215021.96,"19:03:41,960000",3168,4964,850,0.015,0.063,-0.003,57,4,952,"{'x': -0.125, 'y': 0.1875, 'z': -0.0625}","{'x': 0.75, 'y': 7.875, 'z': -16.75}",2
26660,1650215022.033,"19:03:42,033000",3117,6346,1256,3.56,0.001,-0.025,-36,79,836,"{'x': 11, 'y': -3.1875, 'z': 55.625}","{'x': 7.875, 'y': -18.75, 'z': -42.5}",2
26651,1650215022.117,"19:03:42,117000",3169,4965,861,0.015,0.063,-0.003,57,0,956,"{'x': -0.125, 'y': -0.125, 'z': 0}","{'x': 0.75, 'y': 7.875, 'z': -16.75}",2
26660,1650215022.192,"19:03:42,192000",3051,6429,1271,3.459,0.009,-0.038,9,73,981,"{'x': 11.0625, 'y': -0.375, 'z': 30.9375}","{'x': 4.5, 'y': -20.1875, 'z': -42}",2
26651,1650215022.279,"19:03:42,279000",3165,4963,863,0.015,0.063,-0.003,56,1,956,"{'x': 0.0625, 'y': -0.0625, 'z': 0.125}","{'x': 0, 'y': 7.5625, 'z': -15.875}",2
26660,1650215022.349,"19:03:42,349000",2973,6512,1278,3.402,0.014,-0.043,-83,-222,1387,"{'x': -51.625, 'y': 3.125, 'z': 16.25}","{'x': 3.375, 'y': -20.875, 'z': -41.25}",2
26651,1650215022.434,"19:03:42,434000",3160,4963,850,0.015,0.063,-0.003,59,2,954,"{'x': 0.1875, 'y': -0.125, 'z': 0}","{'x': 0.375, 'y': 7.5625, 'z': -16.75}",2
26660,1650215022.507,"19:03:42,507000",2884,6582,1300,3.34,0.009,-0.045,-23,-14,1056,"{'x': -19.25, 'y': 6.125, 'z': 20.5}","{'x': 1.875, 'y': -22.375, 'z': -40.75}",2
26651,1650215022.599,"19:03:42,599000",3155,4961,857,0.015,0.063,-0.003,58,0,955,"{'x': 0.125, 'y': -16, 'z': 0}","{'x': 1.1875, 'y': 7.875, 'z': -17.1875}",2
26651,1650215022.799,"19:03:42,799000",3151,4961,854,0.015,0.063,-0.003,58,2,953,"{'x': 0.0625, 'y': -0.125, 'z': 0.1875}","{'x': 0.75, 'y': 7.875, 'z': -16.75}",2
26660,1650215022.882,"19:03:42,882000",2676,6700,1295,3.173,0.004,-0.04,-63,-25,1114,"{'x': -17, 'y': -6.8125, 'z': 30.1875}","{'x': -0.25, 'y': -22.75, 'z': -41.5625}",2
26651,1650215022.96,"19:03:42,960000",3150,4959,858,0.015,0.063,-0.003,57,1,957,"{'x': 0.125, 'y': -0.125, 'z': 0.125}","{'x': 0.75, 'y': 7.875, 'z': -16.75}",2
26660,1650215023.031,"19:03:43,031000",2577,6750,1330,3.057,-0.022,-0.025,-183,10,971,"{'x': -35.375, 'y': 4.4375, 'z': 50.8125}","{'x': -0.6875, 'y': -20.5625, 'z': -42.375}",2
26651,1650215023.123,"19:03:43,123000",3140,4959,848,0.015,0.063,-0.003,56,0,955,"{'x': -0.375, 'y': 0.25, 'z': -0.0625}","{'x': 0.375, 'y': 7.5625, 'z': -15.875}",2
26660,1650215023.207,"19:03:43,207000",2452,6782,1323,2.938,-0.003,-0.027,-24,128,856,"{'x': 5.625, 'y': 3.3125, 'z': 35.75}","{'x': -4.75, 'y': -19.5, 'z': -42.0625}",2
26651,1650215023.285,"19:03:43,285000",3127,4957,829,0.015,0.063,-0.003,56,2,954,"{'x': -0.0625, 'y': 0, 'z': 0.1875}","{'x': 1.5625, 'y': 7.5625, 'z': -15.5}",2
26660,1650215023.345,"19:03:43,345000",2357,6806,1344,2.874,-0.005,-0.055,-30,67,1032,"{'x': 16.5625, 'y': -1.8125, 'z': 23.625}","{'x': -6.25, 'y': -19.5, 'z': -42.875}",2
26651,1650215023.427,"19:03:43,427000",3131,4958,825,0.015,0.063,-0.003,55,0,952,"{'x': -0.1875, 'y': 0, 'z': -0.125}","{'x': 0.75, 'y': 7.875, 'z': -16.75}",2
26651,1650215023.606,"19:03:43,606000",3127,4958,850,0.015,0.063,-0.003,55,0,954,"{'x': -0.1875, 'y': 0.125, 'z': 0.0625}","{'x': 0.75, 'y': 7.875, 'z': -16.25}",2
26660,1650215023.685,"19:03:43,685000",2222,6801,1343,2.749,-0.003,-0.06,-52,110,826,"{'x': 7.5, 'y': 1.625, 'z': 30.125}","{'x': -8.5625, 'y': -20.1875, 'z': -42.0625}",2
26651,1650215023.755,"19:03:43,755000",3129,4956,852,0.015,0.063,-0.003,57,0,957,"{'x': 0.125, 'y': -0.125, 'z': -0.0625}","{'x': 1.5625, 'y': 8.25, 'z': -15.875}",2
26660,1650215023.84,"19:03:43,840000",2089,6790,1327,2.678,0.002,-0.062,-30,56,1019,"{'x': -7, 'y': 5.1875, 'z': 34.6875}","{'x': -9.25, 'y': -19.75, 'z': -41.25}",2
26651,1650215023.921,"19:03:43,921000",3131,4955,869,0.015,0.063,-0.003,57,2,954,"{'x': 0, 'y': -0.3125, 'z': 0.125}","{'x': 0, 'y': 7.1875, 'z': -15.5}",2
26660,1650215023.998,"19:03:43,998000",1966,6773,1313,2.57,-0.001,-0.061,-69,-67,1121,"{'x': -19.75, 'y': -3.875, 'z': 43.5625}","{'x': -11.1875, 'y': -18.25, 'z': -40.875}",2
26651,1650215024.069,"19:03:44,069000",3131,4954,886,0.015,0.063,-0.003,56,4,954,"{'x': 0.1875, 'y': 0, 'z': -0.0625}","{'x': 0.75, 'y': 7.875, 'z': -16.75}",2
26651,1650215024.232,"19:03:44,232000",3123,4947,845,0.015,0.063,-0.003,56,1,956,"{'x': 0.25, 'y': -0.25, 'z': -0.0625}","{'x': 0.375, 'y': 7.875, 'z': -17.1875}",2
26660,1650215024.292,"19:03:44,292000",1837,6737,1308,2.33,0.023,-0.045,-39,129,834,"{'x': 3.8125, 'y': -0.75, 'z': 42.0625}","{'x': -15.5, 'y': -15, 'z': -42.0625}",2
26651,1650215024.374,"19:03:44,374000",3126,4949,843,0.015,0.063,-0.003,56,0,952,"{'x': 0.125, 'y': -0.125, 'z': 0}","{'x': 0.75, 'y': 7.875, 'z': -17.5625}",2
26660,1650215024.452,"19:03:44,452000",1718,6691,1310,2.243,0.024,-0.043,13,103,993,"{'x': 8.3125, 'y': -3.9375, 'z': 23.25}","{'x': -16.75, 'y': -13.5, 'z': -42.875}",2
26651,1650215024.541,"19:03:44,541000",3131,4952,839,0.015,0.063,-0.003,57,1,952,"{'x': 0.125, 'y': 0, 'z': 0}","{'x': 0.75, 'y': 7.1875, 'z': -16.25}",2
26660,1650215024.611,"19:03:44,611000",1612,6636,1311,2.206,0.028,-0.045,-57,-186,1300,"{'x': -41.8125, 'y': 4.9375, 'z': 11.6875}","{'x': -17.75, 'y': -12.6875, 'z': -40.5}",2
26651,1650215024.692,"19:03:44,692000",3133,4953,842,0.015,0.063,-0.003,56,2,952,"{'x': 0, 'y': 0.0625, 'z': 0}","{'x': 0.75, 'y': 7.1875, 'z': -15.875}",2
26660,1650215024.766,"19:03:44,766000",1489,6573,1302,2.173,0.02,-0.046,-37,-51,1075,"{'x': -27.625, 'y': 8, 'z': 13.125}","{'x': -17.375, 'y': -12.25, 'z': -40.5}",2
26651,1650215024.856,"19:03:44,856000",3136,4953,839,0.015,0.063,-0.003,56,0,954,"{'x': -0.125, 'y': -0.0625, 'z': 0}","{'x': 0, 'y': 7.1875, 'z': -16.25}",2
26660,1650215024.933,"19:03:44,933000",1371,6498,1276,2.126,0.027,-0.05,-1,134,867,"{'x': -13.75, 'y': -0.5625, 'z': 19.375}","{'x': -19.375, 'y': -10.75, 'z': -42.5}",2
26651,1650215025.009,"19:03:45,009000",3135,4954,843,0.015,0.063,-0.003,56,1,957,"{'x': 0, 'y': 0.125, 'z': 0}","{'x': 0.375, 'y': 7.875, 'z': -17.5625}",2
26660,1650215025.077,"19:03:45,077000",1281,6422,1273,2.062,0.016,-0.028,-91,10,1136,"{'x': 19.5625, 'y': 6.5, 'z': 31.625}","{'x': -19.75, 'y': -9.375, 'z': -42.0625}",2
26651,1650215025.168,"19:03:45,168000",3137,4955,835,0.015,0.063,-0.003,58,4,955,"{'x': 0.25, 'y': -0.1875, 'z': 0.125}","{'x': 0, 'y': 7.1875, 'z': -16.25}",2
26660,1650215025.229,"19:03:45,229000",1203,6340,1321,1.953,0.015,-0.028,-80,-172,1160,"{'x': -10.1875, 'y': 3.375, 'z': 48.75}","{'x': -19.25, 'y': -10.0625, 'z': -42}",2
26651,1650215025.311,"19:03:45,311000",3142,4956,834,0.015,0.063,-0.003,57,2,954,"{'x': -0.25, 'y': -0.0625, 'z': -0.0625}","{'x': 1.1875, 'y': 7.875, 'z': -16.25}",2
26660,1650215025.386,"19:03:45,386000",1128,6240,1317,1.81,0.013,-0.037,-77,-50,1053,"{'x': -19.75, 'y': -12.5, 'z': 53.625}","{'x': -19.6875, 'y': -6.375, 'z': -40.375}",2
26651,1650215025.487,"19:03:45,487000",3157,4957,866,0.015,0.063,-0.003,56,2,954,"{'x': -0.125, 'y': -0.0625, 'z': 0}","{'x': 0.375, 'y': 7.5625, 'z': -17.1875}",2
26651,1650215025.652,"19:03:45,652000",3152,4958,871,0.015,0.063,-0.003,57,0,957,"{'x': 0.0625, 'y': 0, 'z': -0.0625}","{'x': 0.375, 'y': 7.1875, 'z': -16.75}",2
26660,1650215025.725,"19:03:45,725000",1016,6020,1273,1.634,0.029,-0.057,-52,34,1144,"{'x': 13.6875, 'y': 4.9375, 'z': 19.0625}","{'x': -22.25, 'y': -1.875, 'z': -42.5}",2
26651,1650215025.795,"19:03:45,795000",3154,4958,866,0.015,0.063,-0.003,54,0,953,"{'x': 0.0625, 'y': 0.0625, 'z': 0}","{'x': 0.75, 'y': 8.25, 'z': -16.25}",2
26660,1650215025.876,"19:03:45,876000",977,5900,1277,1.602,0.037,-0.055,5,-140,1205,"{'x': 17.1875, 'y': -6.75, 'z': 11.5}","{'x': -21.1875, 'y': -1.25, 'z': -42}",2
26651,1650215025.973,"19:03:45,973000",3156,4960,862,0.015,0.063,-0.003,55,1,959,"{'x': -0.0625, 'y': 0.125, 'z': -0.125}","{'x': 1.5625, 'y': 7.875, 'z': -17.1875}",2
26660,1650215026.034,"19:03:46,034000",976,5777,1243,1.536,0.027,-0.061,-33,89,853,"{'x': 7.25, 'y': -4.625, 'z': 33.6875}","{'x': -20.75, 'y': -1.1875, 'z': -42.5}",2
26651,1650215026.118,"19:03:46,118000",3154,4962,857,0.015,0.063,-0.003,58,2,956,"{'x': -0.0625, 'y': -0.0625, 'z': 0.125}","{'x': 0.75, 'y': 7.875, 'z': -16.75}",2
26660,1650215026.198,"19:03:46,198000",970,5661,1253,1.464,0.037,-0.051,5,54,1055,"{'x': 4.5, 'y': 1.75, 'z': 32.375}","{'x': -21.1875, 'y': 0.6875, 'z': -41.6875}",2
26651,1650215026.28,"19:03:46,280000",3153,4962,847,0.015,0.063,-0.003,58,3,956,"{'x': 0.0625, 'y': 0, 'z': 0.0625}","{'x': 0, 'y': 6.75, 'z': -16.75}",2
26660,1650215026.342,"19:03:46,342000",959,5532,1260,1.372,0.036,-0.073,49,57,997,"{'x': -1.25, 'y': 4.3125, 'z': 34.25}","{'x': -20.75, 'y': 2.5, 'z': -42}",2
26651,1650215026.435,"19:03:46,435000",3162,4969,895,0.015,0.063,-0.003,56,1,957,"{'x': 0.0625, 'y': 0.1875, 'z': -0.0625}","{'x': 0, 'y': 8.6875, 'z': -16.75}",2
26660,1650215026.496,"19:03:46,496000",953,5412,1261,1.281,0.01,-0.084,-148,111,820,"{'x': -12.625, 'y': 14.5, 'z': 37.375}","{'x': -20, 'y': 3.6875, 'z': -42.875}",2
26651,1650215026.589,"19:03:46,589000",3163,4969,903,0.015,0.063,-0.003,57,1,959,"{'x': -0.125, 'y': 0.25, 'z': 0}","{'x': 0.75, 'y': 7.875, 'z': -16.75}",2
26660,1650215026.659,"19:03:46,659000",946,5294,1259,1.188,0.027,-0.088,-36,190,762,"{'x': 9.125, 'y': -0.75, 'z': 30.75}","{'x': -18.875, 'y': 5.5, 'z': -42.875}",2
26651,1650215026.749,"19:03:46,749000",3163,4968,907,0.015,0.063,-0.003,56,2,952,"{'x': 0, 'y': -0.125, 'z': 0.0625}","{'x': 1.1875, 'y': 7.1875, 'z': -15.875}",2
26660,1650215026.809,"19:03:46,809000",939,5178,1260,1.129,0.025,-0.081,-10,105,981,"{'x': -0.0625, 'y': -2.9375, 'z': 18.5}","{'x': -17.75, 'y': 6.25, 'z': -43.25}",2
26651,1650215026.907,"19:03:46,907000",3163,4967,904,0.015,0.063,-0.003,56,0,955,"{'x': -0.25, 'y': 0.125, 'z': 0.125}","{'x': 0.75, 'y': 7.1875, 'z': -16.75}",2
26660,1650215026.983,"19:03:46,983000",957,5062,1269,1.106,0.024,-0.051,-36,-140,1286,"{'x': -30.8125, 'y': 15.5, 'z': 13.8125}","{'x': -17.375, 'y': 7, 'z': -44.0625}",2
26651,1650215027.055,"19:03:47,055000",3161,4967,916,0.015,0.063,-0.003,58,2,951,"{'x': 0.0625, 'y': -0.0625, 'z': 0}","{'x': 0.375, 'y': 7.875, 'z': -17.1875}",2
26660,1650215027.124,"19:03:47,124000",992,4945,1288,1.102,0.016,-0.051,77,4,1083,"{'x': -14.0625, 'y': -0.125, 'z': -2.1875}","{'x': -16.6875, 'y': 8.5, 'z': -44.0625}",2
26651,1650215027.216,"19:03:47,216000",3154,4967,907,0.015,0.063,-0.003,56,4,954,"{'x': -0.125, 'y': -0.3125, 'z': 0.0625}","{'x': 0, 'y': 8.6875, 'z': -17.1875}",2
26660,1650215027.29,"19:03:47,290000",1013,4829,1288,1.086,0.011,-0.056,-31,151,820,"{'x': -13.6875, 'y': -1.5625, 'z': 9.9375}","{'x': -17.375, 'y': 6.6875, 'z': -45.25}",2
26651,1650215027.36,"19:03:47,360000",3154,4966,907,0.015,0.063,-0.003,56,3,955,"{'x': 0, 'y': 0, 'z': 0}","{'x': 0, 'y': 7.875, 'z': -15.5}",2
